name,price,emi,kilometer,fuel,transmission,link
2022 Maruti New Wagon-R,3.98 lakh,"EMI ₹8,853/m","1,12,811 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-hyderabad-10408766733/
2019 Renault Kwid,2.41 lakh,"EMI ₹4,254/m","89,020 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2019-cars-hyderabad-10490962739/
2013 Hyundai Verna,3.61 lakh,"EMI ₹32,074/m","96,675 km",Diesel,Manual,https://www.cars24.com/buy-used-hyundai-verna-2013-cars-hyderabad-10455967705/
2016 Maruti Alto 800,2.24 lakh,"EMI ₹4,983/m","19,736 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-hyderabad-10468963702/
2017 Honda City,4.79 lakh,"EMI ₹10,655/m","1,36,664 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2017-cars-hyderabad-10423760731/
2019 Mahindra XUV500,7.75 lakh,"EMI ₹13,681/m","85,365 km",Diesel,Manual,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-hyderabad-10404964746/
2021 Toyota Glanza,5.78 lakh,"EMI ₹10,203/m","93,678 km",Petrol,Auto,https://www.cars24.com/buy-used-toyota-glanza-2021-cars-hyderabad-10414964725/
2019 Hyundai Elite i20,5.79 lakh,"EMI ₹10,221/m","53,050 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-hyderabad-10490765725/
2015 Maruti Swift Dzire,3.58 lakh,"EMI ₹9,428/m","78,855 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-hyderabad-10483767743/
2020 Maruti Vitara Brezza,6.30 lakh,"EMI ₹14,014/m","1,27,630 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-hyderabad-10470766743/
2024 Maruti Alto K10,3.81 lakh,"EMI ₹6,727/m","49,678 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-alto-k10-2024-cars-hyderabad-18638263743/
2018 Maruti S Cross,6.45 lakh,"EMI ₹12,610/m","71,796 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-hyderabad-10429762721/
2023 Tata NEXON,7.45 lakh,"EMI ₹13,151/m","40,242 km",Petrol,Auto,https://www.cars24.com/buy-used-tata-nexon-2023-cars-hyderabad-10465068745/
2018 Hyundai Creta,7.91 lakh,"EMI ₹13,963/m","31,773 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-hyderabad-10485666723/
2013 Hyundai i10,1.79 lakh,"EMI ₹8,426/m","54,947 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-hyderabad-10479369720/
2017 Renault Kwid,2.22 lakh,"EMI ₹4,340/m","74,010 km",Petrol,Auto,https://www.cars24.com/buy-used-renault-kwid-2017-cars-hyderabad-10485667725/
2020 Hyundai NEW I20,5.61 lakh,"EMI ₹9,897/m","38,736 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-new-i20-2020-cars-hyderabad-10465961768/
2019 Tata Tiago,3.70 lakh,"EMI ₹6,532/m","74,318 km",Petrol,Manual,https://www.cars24.com/buy-used-tata-tiago-2019-cars-hyderabad-10419762707/
2021 Ford New Figo,4.92 lakh,"EMI ₹8,685/m","39,712 km",Petrol,Auto,https://www.cars24.com/buy-used-ford-new-figo-2021-cars-hyderabad-19264165757/
2019 KIA SELTOS,7.99 lakh,"EMI ₹17,773/m","1,50,163 km",Diesel,Manual,https://www.cars24.com/buy-used-kia-seltos-2019-cars-hyderabad-10479566708/
2020 Maruti Celerio,3.85 lakh,"EMI ₹6,796/m","11,667 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-celerio-2020-cars-hyderabad-10433367748/
2018 Renault Kwid,2.54 lakh,"EMI ₹4,484/m","73,635 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-kwid-2018-cars-hyderabad-10486863724/
2015 Maruti Swift,3.57 lakh,"EMI ₹11,858/m","92,139 km",Diesel,Manual,https://www.cars24.com/buy-used-maruti-swift-2015-cars-hyderabad-10451467724/
2023 Renault TRIBER,4.74 lakh,"EMI ₹8,367/m","58,959 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-triber-2023-cars-hyderabad-10490069728/
2014 Hyundai Xcent,2.97 lakh,"EMI ₹9,856/m","89,348 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-xcent-2014-cars-hyderabad-10430761735/
2016 Honda City,4.66 lakh,"EMI ₹10,366/m","88,593 km",Petrol,Auto,https://www.cars24.com/buy-used-honda-city-2016-cars-hyderabad-10439160729/
2022 Tata Harrier,13.43 lakh,"EMI ₹29,200/m","1,33,757 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-harrier-2022-cars-hyderabad-10417163741/
2019 Renault Duster,5.90 lakh,"EMI ₹10,415/m","91,883 km",Diesel,Manual,https://www.cars24.com/buy-used-renault-duster-2019-cars-hyderabad-10459465703/
2019 Maruti Swift,5.36 lakh,"EMI ₹9,462/m","65,929 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-swift-2019-cars-hyderabad-10460462742/
2018 Maruti Dzire,5.44 lakh,"EMI ₹10,635/m","41,639 km",Diesel,Auto,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-hyderabad-10411768736/
2021 Mahindra Thar,10.03 lakh,"EMI ₹17,174/m","25,056 km",Petrol,Auto,https://www.cars24.com/buy-used-mahindra-thar-2021-cars-hyderabad-10469868715/
2018 Renault Kwid,3.00 lakh,"EMI ₹5,296/m","51,964 km",Petrol,Auto,https://www.cars24.com/buy-used-renault-kwid-2018-cars-hyderabad-10447346734/
2018 Honda Jazz,4.80 lakh,"EMI ₹9,384/m","59,090 km",Diesel,Manual,https://www.cars24.com/buy-used-honda-jazz-2018-cars-hyderabad-10432761747/
2013 Maruti Swift,2.73 lakh,"EMI ₹12,851/m","99,088 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2013-cars-hyderabad-10491966700/
2021 Hyundai Creta,10.47 lakh,"EMI ₹17,927/m","66,728 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-creta-2021-cars-hyderabad-10452362742/
2019 Maruti Vitara Brezza,6.58 lakh,"EMI ₹14,626/m","1,08,414 km",Diesel,Auto,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-hyderabad-10406401729/
2014 Maruti Ertiga,3.83 lakh,"EMI ₹12,736/m","1,18,800 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ertiga-2014-cars-hyderabad-10437964700/
2015 Maruti Baleno,3.60 lakh,"EMI ₹9,480/m","86,889 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-baleno-2015-cars-hyderabad-10476762741/
2019 Maruti Dzire,5.27 lakh,"EMI ₹9,303/m","71,424 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-hyderabad-10469863742/
2019 Maruti Dzire,5.42 lakh,"EMI ₹9,577/m","45,504 km",Diesel,Auto,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-hyderabad-10491203763/
2023 Maruti BREZZA,9.90 lakh,"EMI ₹16,951/m","20,947 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-brezza-2023-cars-hyderabad-15898148770/
2018 Honda City,4.34 lakh,"EMI ₹9,654/m","1,13,187 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-city-2018-cars-hyderabad-10494567728/
2021 Hyundai NEW SANTRO,3.33 lakh,"EMI ₹5,878/m","80,580 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-new-santro-2021-cars-hyderabad-10409169744/
2013 Maruti Swift,2.83 lakh,"EMI ₹13,322/m","94,966 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-swift-2013-cars-hyderabad-10499169742/
2020 Maruti Vitara Brezza,6.35 lakh,"EMI ₹11,209/m","99,469 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-hyderabad-10421165708/
2014 Hyundai Grand i10,2.98 lakh,"EMI ₹9,881/m","99,191 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-hyderabad-10469324722/
2022 Renault TRIBER,5.49 lakh,"EMI ₹9,683/m","29,548 km",Petrol,Manual,https://www.cars24.com/buy-used-renault-triber-2022-cars-hyderabad-10400268756/
2020 Renault Kwid,3.21 lakh,"EMI ₹5,667/m","39,313 km",Petrol,Auto,https://www.cars24.com/buy-used-renault-kwid-2020-cars-hyderabad-10416061734/
2017 Ford Ecosport,4.63 lakh,"EMI ₹9,052/m","78,659 km",Petrol,Manual,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-hyderabad-10497667725/
2018 Hyundai Creta,7.15 lakh,"EMI ₹15,914/m","1,05,846 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-hyderabad-10471567705/
2015 Toyota Innova,9.07 lakh,"EMI ₹29,694/m","94,748 km",Diesel,Manual,https://www.cars24.com/buy-used-toyota-innova-2015-cars-hyderabad-10400366788/
2019 MG HECTOR,9.97 lakh,"EMI ₹17,071/m","62,143 km",Diesel,Manual,https://www.cars24.com/buy-used-mg-hector-2019-cars-hyderabad-10489268728/
2024 KIA SONET,10.64 lakh,"EMI ₹18,218/m","30,769 km",Diesel,Manual,https://www.cars24.com/buy-used-kia-sonet-2024-cars-hyderabad-10470562737/
2017 Maruti Baleno,4.29 lakh,"EMI ₹8,387/m","97,116 km",Petrol,Auto,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-hyderabad-10414061736/
2014 Maruti Wagon R Stingray,2.60 lakh,"EMI ₹8,633/m","49,610 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-wagon-r-stingray-2014-cars-hyderabad-10286763724/
2013 Hyundai i10,2.24 lakh,"EMI ₹10,544/m","99,066 km",Petrol,Auto,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-hyderabad-10449369745/
